Time_interval,Subject,Problem_ID,Session,No_buy_orders,Avg_buy_order,No_sell_orders,Avg_sell_order,Avg_mkt_price,Avg_best_bid,Avg_best_ask
15.0,265.0,3.0,3.0,0.0,,0.0,,,746.8211920529801,
30.0,265.0,3.0,3.0,0.0,,0.0,,830.0,824.4,
45.0,265.0,3.0,3.0,0.0,,0.0,,,572.6666666666666,
60.0,265.0,3.0,3.0,0.0,,0.0,,650.0,645.6,
75.0,265.0,3.0,3.0,0.0,,0.0,,,680.5960264900663,830.0
90.0,265.0,3.0,3.0,3.0,800.0,0.0,,783.3333333333334,731.7333333333333,817.6363636363636
105.0,265.0,3.0,3.0,3.0,810.0,0.0,,,816.6666666666666,
120.0,265.0,3.0,3.0,3.0,910.0,0.0,,1000.0,929.4,
135.0,265.0,3.0,3.0,0.0,,3.0,1200.0,907.5,907.615894039735,1197.2
150.0,265.0,3.0,3.0,0.0,,1.0,1170.0,,996.5333333333333,1177.6666666666667
165.0,265.0,3.0,3.0,1.0,1180.0,0.0,,1180.0,1042.4,1180.0
180.0,265.0,3.0,3.0,0.0,,3.0,1240.0,1190.0,1134.3333333333333,1197.3333333333333
195.0,265.0,3.0,3.0,0.0,,1.0,1260.0,1143.3333333333333,1084.4666666666667,1195.2
210.0,265.0,3.0,3.0,0.0,,0.0,,1130.0,1053.046357615894,1186.6887417218543
225.0,265.0,3.0,3.0,0.0,,0.0,,1210.0,1060.0,1222.6666666666667
240.0,265.0,3.0,3.0,0.0,,1.0,1270.0,,1172.0,1230.0
255.0,265.0,3.0,3.0,0.0,,1.0,1230.0,,1220.0,1230.0
270.0,265.0,3.0,3.0,0.0,,0.0,,1220.0,1220.0,1230.0
285.0,265.0,3.0,3.0,0.0,,0.0,,1220.0,1136.9333333333334,1230.0
300.0,265.0,3.0,3.0,0.0,,0.0,,,1088.0,1230.0
315.0,265.0,3.0,3.0,0.0,,0.0,,1100.0,1101.6,1230.0
330.0,265.0,3.0,3.0,0.0,,0.0,,1156.6666666666667,1080.6622516556292,1229.6688741721855
345.0,265.0,3.0,3.0,0.0,,1.0,1230.0,1140.0,1057.9333333333334,1226.2666666666667
360.0,265.0,3.0,3.0,0.0,,0.0,,,1079.6666666666667,1220.0
375.0,265.0,3.0,3.0,0.0,,0.0,,1220.0,1195.2,1221.8
390.0,265.0,3.0,3.0,0.0,,0.0,,1210.0,1200.8666666666666,1220.2
405.0,265.0,3.0,3.0,0.0,,0.0,,1210.0,1200.0,1215.8278145695365
420.0,265.0,3.0,3.0,0.0,,0.0,,1210.0,1200.7333333333333,1218.6
435.0,265.0,3.0,3.0,1.0,1210.0,0.0,,,1209.4666666666667,1220.0
450.0,265.0,3.0,3.0,0.0,,0.0,,,1210.0,1220.0
465.0,265.0,3.0,3.0,0.0,,0.0,,1220.0,1210.0,1220.0
480.0,265.0,3.0,3.0,0.0,,0.0,,,1210.0,1220.0
495.0,265.0,3.0,3.0,0.0,,0.0,,,1210.0,1220.0
510.0,265.0,3.0,3.0,1.0,1210.0,0.0,,1210.0,1210.0,1220.0
525.0,265.0,3.0,3.0,0.0,,2.0,1230.0,,1210.0,1220.0
540.0,265.0,3.0,3.0,0.0,,0.0,,1210.0,1210.0,1220.0
555.0,265.0,3.0,3.0,0.0,,0.0,,1210.0,1210.0,1220.0
570.0,265.0,3.0,3.0,0.0,,0.0,,1220.0,1210.0,1220.0
585.0,265.0,3.0,3.0,0.0,,0.0,,,1210.0,1220.0
600.0,265.0,3.0,3.0,0.0,,0.0,,,1210.0,1220.0
615.0,265.0,3.0,3.0,0.0,,0.0,,,,
15.0,271.0,3.0,3.0,0.0,,0.0,,,746.8211920529801,
30.0,271.0,3.0,3.0,0.0,,0.0,,830.0,824.4,
45.0,271.0,3.0,3.0,1.0,590.0,0.0,,,572.6666666666666,
60.0,271.0,3.0,3.0,0.0,,0.0,,650.0,645.6,
75.0,271.0,3.0,3.0,0.0,,0.0,,,680.5960264900663,830.0
90.0,271.0,3.0,3.0,0.0,,0.0,,783.3333333333334,731.7333333333333,817.6363636363636
105.0,271.0,3.0,3.0,0.0,,0.0,,,816.6666666666666,
120.0,271.0,3.0,3.0,0.0,,0.0,,1000.0,929.4,
135.0,271.0,3.0,3.0,0.0,,0.0,,907.5,907.615894039735,1197.2
150.0,271.0,3.0,3.0,0.0,,0.0,,,996.5333333333333,1177.6666666666667
165.0,271.0,3.0,3.0,0.0,,0.0,,1180.0,1042.4,1180.0
180.0,271.0,3.0,3.0,0.0,,0.0,,1190.0,1134.3333333333333,1197.3333333333333
195.0,271.0,3.0,3.0,0.0,,0.0,,1143.3333333333333,1084.4666666666667,1195.2
210.0,271.0,3.0,3.0,0.0,,0.0,,1130.0,1053.046357615894,1186.6887417218543
225.0,271.0,3.0,3.0,0.0,,0.0,,1210.0,1060.0,1222.6666666666667
240.0,271.0,3.0,3.0,0.0,,0.0,,,1172.0,1230.0
255.0,271.0,3.0,3.0,0.0,,0.0,,,1220.0,1230.0
270.0,271.0,3.0,3.0,0.0,,0.0,,1220.0,1220.0,1230.0
285.0,271.0,3.0,3.0,0.0,,0.0,,1220.0,1136.9333333333334,1230.0
300.0,271.0,3.0,3.0,0.0,,0.0,,,1088.0,1230.0
315.0,271.0,3.0,3.0,0.0,,0.0,,1100.0,1101.6,1230.0
330.0,271.0,3.0,3.0,2.0,1235.0,0.0,,1156.6666666666667,1080.6622516556292,1229.6688741721855
345.0,271.0,3.0,3.0,2.0,1230.0,0.0,,1140.0,1057.9333333333334,1226.2666666666667
360.0,271.0,3.0,3.0,0.0,,0.0,,,1079.6666666666667,1220.0
375.0,271.0,3.0,3.0,2.0,1230.0,0.0,,1220.0,1195.2,1221.8
390.0,271.0,3.0,3.0,0.0,,1.0,1210.0,1210.0,1200.8666666666666,1220.2
405.0,271.0,3.0,3.0,0.0,,0.0,,1210.0,1200.0,1215.8278145695365
420.0,271.0,3.0,3.0,0.0,,0.0,,1210.0,1200.7333333333333,1218.6
435.0,271.0,3.0,3.0,0.0,,0.0,,,1209.4666666666667,1220.0
450.0,271.0,3.0,3.0,0.0,,1.0,1240.0,,1210.0,1220.0
465.0,271.0,3.0,3.0,1.0,1220.0,0.0,,1220.0,1210.0,1220.0
480.0,271.0,3.0,3.0,0.0,,0.0,,,1210.0,1220.0
495.0,271.0,3.0,3.0,0.0,,0.0,,,1210.0,1220.0
510.0,271.0,3.0,3.0,0.0,,0.0,,1210.0,1210.0,1220.0
525.0,271.0,3.0,3.0,0.0,,0.0,,,1210.0,1220.0
540.0,271.0,3.0,3.0,0.0,,0.0,,1210.0,1210.0,1220.0
555.0,271.0,3.0,3.0,0.0,,0.0,,1210.0,1210.0,1220.0
570.0,271.0,3.0,3.0,0.0,,0.0,,1220.0,1210.0,1220.0
585.0,271.0,3.0,3.0,0.0,,0.0,,,1210.0,1220.0
600.0,271.0,3.0,3.0,0.0,,0.0,,,1210.0,1220.0
615.0,271.0,3.0,3.0,0.0,,0.0,,,,
15.0,259.0,3.0,3.0,0.0,,0.0,,,746.8211920529801,
30.0,259.0,3.0,3.0,0.0,,0.0,,830.0,824.4,
45.0,259.0,3.0,3.0,1.0,0.0,0.0,,,572.6666666666666,
60.0,259.0,3.0,3.0,0.0,,0.0,,650.0,645.6,
75.0,259.0,3.0,3.0,0.0,,0.0,,,680.5960264900663,830.0
90.0,259.0,3.0,3.0,0.0,,0.0,,783.3333333333334,731.7333333333333,817.6363636363636
105.0,259.0,3.0,3.0,1.0,330.0,0.0,,,816.6666666666666,
120.0,259.0,3.0,3.0,0.0,,0.0,,1000.0,929.4,
135.0,259.0,3.0,3.0,0.0,,1.0,1200.0,907.5,907.615894039735,1197.2
150.0,259.0,3.0,3.0,0.0,,0.0,,,996.5333333333333,1177.6666666666667
165.0,259.0,3.0,3.0,0.0,,1.0,1180.0,1180.0,1042.4,1180.0
180.0,259.0,3.0,3.0,0.0,,0.0,,1190.0,1134.3333333333333,1197.3333333333333
195.0,259.0,3.0,3.0,0.0,,0.0,,1143.3333333333333,1084.4666666666667,1195.2
210.0,259.0,3.0,3.0,0.0,,0.0,,1130.0,1053.046357615894,1186.6887417218543
225.0,259.0,3.0,3.0,0.0,,0.0,,1210.0,1060.0,1222.6666666666667
240.0,259.0,3.0,3.0,0.0,,0.0,,,1172.0,1230.0
255.0,259.0,3.0,3.0,1.0,690.0,0.0,,,1220.0,1230.0
270.0,259.0,3.0,3.0,0.0,,0.0,,1220.0,1220.0,1230.0
285.0,259.0,3.0,3.0,0.0,,0.0,,1220.0,1136.9333333333334,1230.0
300.0,259.0,3.0,3.0,0.0,,0.0,,,1088.0,1230.0
315.0,259.0,3.0,3.0,0.0,,0.0,,1100.0,1101.6,1230.0
330.0,259.0,3.0,3.0,0.0,,0.0,,1156.6666666666667,1080.6622516556292,1229.6688741721855
345.0,259.0,3.0,3.0,0.0,,0.0,,1140.0,1057.9333333333334,1226.2666666666667
360.0,259.0,3.0,3.0,1.0,1050.0,0.0,,,1079.6666666666667,1220.0
375.0,259.0,3.0,3.0,0.0,,0.0,,1220.0,1195.2,1221.8
390.0,259.0,3.0,3.0,0.0,,0.0,,1210.0,1200.8666666666666,1220.2
405.0,259.0,3.0,3.0,1.0,330.0,0.0,,1210.0,1200.0,1215.8278145695365
420.0,259.0,3.0,3.0,0.0,,0.0,,1210.0,1200.7333333333333,1218.6
435.0,259.0,3.0,3.0,0.0,,0.0,,,1209.4666666666667,1220.0
450.0,259.0,3.0,3.0,1.0,590.0,0.0,,,1210.0,1220.0
465.0,259.0,3.0,3.0,0.0,,0.0,,1220.0,1210.0,1220.0
480.0,259.0,3.0,3.0,0.0,,0.0,,,1210.0,1220.0
495.0,259.0,3.0,3.0,0.0,,0.0,,,1210.0,1220.0
510.0,259.0,3.0,3.0,0.0,,0.0,,1210.0,1210.0,1220.0
525.0,259.0,3.0,3.0,0.0,,0.0,,,1210.0,1220.0
540.0,259.0,3.0,3.0,1.0,590.0,0.0,,1210.0,1210.0,1220.0
555.0,259.0,3.0,3.0,0.0,,0.0,,1210.0,1210.0,1220.0
570.0,259.0,3.0,3.0,0.0,,0.0,,1220.0,1210.0,1220.0
585.0,259.0,3.0,3.0,0.0,,0.0,,,1210.0,1220.0
600.0,259.0,3.0,3.0,0.0,,0.0,,,1210.0,1220.0
615.0,259.0,3.0,3.0,0.0,,0.0,,,,
15.0,258.0,3.0,3.0,0.0,,0.0,,,746.8211920529801,
30.0,258.0,3.0,3.0,1.0,550.0,0.0,,830.0,824.4,
45.0,258.0,3.0,3.0,0.0,,0.0,,,572.6666666666666,
60.0,258.0,3.0,3.0,0.0,,0.0,,650.0,645.6,
75.0,258.0,3.0,3.0,0.0,,0.0,,,680.5960264900663,830.0
90.0,258.0,3.0,3.0,0.0,,0.0,,783.3333333333334,731.7333333333333,817.6363636363636
105.0,258.0,3.0,3.0,0.0,,0.0,,,816.6666666666666,
120.0,258.0,3.0,3.0,1.0,900.0,0.0,,1000.0,929.4,
135.0,258.0,3.0,3.0,0.0,,0.0,,907.5,907.615894039735,1197.2
150.0,258.0,3.0,3.0,1.0,910.0,0.0,,,996.5333333333333,1177.6666666666667
165.0,258.0,3.0,3.0,0.0,,0.0,,1180.0,1042.4,1180.0
180.0,258.0,3.0,3.0,0.0,,0.0,,1190.0,1134.3333333333333,1197.3333333333333
195.0,258.0,3.0,3.0,0.0,,0.0,,1143.3333333333333,1084.4666666666667,1195.2
210.0,258.0,3.0,3.0,0.0,,0.0,,1130.0,1053.046357615894,1186.6887417218543
225.0,258.0,3.0,3.0,0.0,,0.0,,1210.0,1060.0,1222.6666666666667
240.0,258.0,3.0,3.0,1.0,1080.0,0.0,,,1172.0,1230.0
255.0,258.0,3.0,3.0,0.0,,0.0,,,1220.0,1230.0
270.0,258.0,3.0,3.0,0.0,,1.0,1250.0,1220.0,1220.0,1230.0
285.0,258.0,3.0,3.0,0.0,,0.0,,1220.0,1136.9333333333334,1230.0
300.0,258.0,3.0,3.0,1.0,1100.0,0.0,,,1088.0,1230.0
315.0,258.0,3.0,3.0,0.0,,0.0,,1100.0,1101.6,1230.0
330.0,258.0,3.0,3.0,0.0,,0.0,,1156.6666666666667,1080.6622516556292,1229.6688741721855
345.0,258.0,3.0,3.0,0.0,,2.0,1230.0,1140.0,1057.9333333333334,1226.2666666666667
360.0,258.0,3.0,3.0,0.0,,0.0,,,1079.6666666666667,1220.0
375.0,258.0,3.0,3.0,0.0,,0.0,,1220.0,1195.2,1221.8
390.0,258.0,3.0,3.0,0.0,,0.0,,1210.0,1200.8666666666666,1220.2
405.0,258.0,3.0,3.0,0.0,,0.0,,1210.0,1200.0,1215.8278145695365
420.0,258.0,3.0,3.0,0.0,,0.0,,1210.0,1200.7333333333333,1218.6
435.0,258.0,3.0,3.0,0.0,,0.0,,,1209.4666666666667,1220.0
450.0,258.0,3.0,3.0,0.0,,0.0,,,1210.0,1220.0
465.0,258.0,3.0,3.0,0.0,,0.0,,1220.0,1210.0,1220.0
480.0,258.0,3.0,3.0,0.0,,0.0,,,1210.0,1220.0
495.0,258.0,3.0,3.0,0.0,,0.0,,,1210.0,1220.0
510.0,258.0,3.0,3.0,0.0,,1.0,1220.0,1210.0,1210.0,1220.0
525.0,258.0,3.0,3.0,0.0,,0.0,,,1210.0,1220.0
540.0,258.0,3.0,3.0,0.0,,0.0,,1210.0,1210.0,1220.0
555.0,258.0,3.0,3.0,0.0,,0.0,,1210.0,1210.0,1220.0
570.0,258.0,3.0,3.0,0.0,,0.0,,1220.0,1210.0,1220.0
585.0,258.0,3.0,3.0,0.0,,0.0,,,1210.0,1220.0
600.0,258.0,3.0,3.0,0.0,,0.0,,,1210.0,1220.0
615.0,258.0,3.0,3.0,0.0,,0.0,,,,
15.0,270.0,3.0,3.0,0.0,,0.0,,,746.8211920529801,
30.0,270.0,3.0,3.0,0.0,,0.0,,830.0,824.4,
45.0,270.0,3.0,3.0,0.0,,0.0,,,572.6666666666666,
60.0,270.0,3.0,3.0,0.0,,0.0,,650.0,645.6,
75.0,270.0,3.0,3.0,0.0,,0.0,,,680.5960264900663,830.0
90.0,270.0,3.0,3.0,0.0,,0.0,,783.3333333333334,731.7333333333333,817.6363636363636
105.0,270.0,3.0,3.0,0.0,,0.0,,,816.6666666666666,
120.0,270.0,3.0,3.0,0.0,,0.0,,1000.0,929.4,
135.0,270.0,3.0,3.0,0.0,,0.0,,907.5,907.615894039735,1197.2
150.0,270.0,3.0,3.0,2.0,960.0,0.0,,,996.5333333333333,1177.6666666666667
165.0,270.0,3.0,3.0,0.0,,0.0,,1180.0,1042.4,1180.0
180.0,270.0,3.0,3.0,0.0,,0.0,,1190.0,1134.3333333333333,1197.3333333333333
195.0,270.0,3.0,3.0,0.0,,1.0,1060.0,1143.3333333333333,1084.4666666666667,1195.2
210.0,270.0,3.0,3.0,0.0,,0.0,,1130.0,1053.046357615894,1186.6887417218543
225.0,270.0,3.0,3.0,0.0,,0.0,,1210.0,1060.0,1222.6666666666667
240.0,270.0,3.0,3.0,0.0,,0.0,,,1172.0,1230.0
255.0,270.0,3.0,3.0,0.0,,0.0,,,1220.0,1230.0
270.0,270.0,3.0,3.0,0.0,,0.0,,1220.0,1220.0,1230.0
285.0,270.0,3.0,3.0,0.0,,0.0,,1220.0,1136.9333333333334,1230.0
300.0,270.0,3.0,3.0,0.0,,0.0,,,1088.0,1230.0
315.0,270.0,3.0,3.0,0.0,,0.0,,1100.0,1101.6,1230.0
330.0,270.0,3.0,3.0,0.0,,0.0,,1156.6666666666667,1080.6622516556292,1229.6688741721855
345.0,270.0,3.0,3.0,0.0,,0.0,,1140.0,1057.9333333333334,1226.2666666666667
360.0,270.0,3.0,3.0,0.0,,0.0,,,1079.6666666666667,1220.0
375.0,270.0,3.0,3.0,0.0,,0.0,,1220.0,1195.2,1221.8
390.0,270.0,3.0,3.0,0.0,,0.0,,1210.0,1200.8666666666666,1220.2
405.0,270.0,3.0,3.0,0.0,,0.0,,1210.0,1200.0,1215.8278145695365
420.0,270.0,3.0,3.0,0.0,,0.0,,1210.0,1200.7333333333333,1218.6
435.0,270.0,3.0,3.0,0.0,,0.0,,,1209.4666666666667,1220.0
450.0,270.0,3.0,3.0,0.0,,0.0,,,1210.0,1220.0
465.0,270.0,3.0,3.0,0.0,,0.0,,1220.0,1210.0,1220.0
480.0,270.0,3.0,3.0,0.0,,0.0,,,1210.0,1220.0
495.0,270.0,3.0,3.0,0.0,,0.0,,,1210.0,1220.0
510.0,270.0,3.0,3.0,0.0,,0.0,,1210.0,1210.0,1220.0
525.0,270.0,3.0,3.0,0.0,,0.0,,,1210.0,1220.0
540.0,270.0,3.0,3.0,0.0,,0.0,,1210.0,1210.0,1220.0
555.0,270.0,3.0,3.0,0.0,,0.0,,1210.0,1210.0,1220.0
570.0,270.0,3.0,3.0,0.0,,0.0,,1220.0,1210.0,1220.0
585.0,270.0,3.0,3.0,0.0,,0.0,,,1210.0,1220.0
600.0,270.0,3.0,3.0,0.0,,0.0,,,1210.0,1220.0
615.0,270.0,3.0,3.0,0.0,,0.0,,,,
15.0,264.0,3.0,3.0,0.0,,0.0,,,746.8211920529801,
30.0,264.0,3.0,3.0,1.0,330.0,2.0,645.0,830.0,824.4,
45.0,264.0,3.0,3.0,0.0,,0.0,,,572.6666666666666,
60.0,264.0,3.0,3.0,0.0,,2.0,555.0,650.0,645.6,
75.0,264.0,3.0,3.0,0.0,,0.0,,,680.5960264900663,830.0
90.0,264.0,3.0,3.0,0.0,,0.0,,783.3333333333334,731.7333333333333,817.6363636363636
105.0,264.0,3.0,3.0,0.0,,0.0,,,816.6666666666666,
120.0,264.0,3.0,3.0,0.0,,0.0,,1000.0,929.4,
135.0,264.0,3.0,3.0,0.0,,0.0,,907.5,907.615894039735,1197.2
150.0,264.0,3.0,3.0,0.0,,1.0,1240.0,,996.5333333333333,1177.6666666666667
165.0,264.0,3.0,3.0,0.0,,0.0,,1180.0,1042.4,1180.0
180.0,264.0,3.0,3.0,1.0,330.0,0.0,,1190.0,1134.3333333333333,1197.3333333333333
195.0,264.0,3.0,3.0,0.0,,0.0,,1143.3333333333333,1084.4666666666667,1195.2
210.0,264.0,3.0,3.0,0.0,,1.0,1230.0,1130.0,1053.046357615894,1186.6887417218543
225.0,264.0,3.0,3.0,0.0,,0.0,,1210.0,1060.0,1222.6666666666667
240.0,264.0,3.0,3.0,0.0,,0.0,,,1172.0,1230.0
255.0,264.0,3.0,3.0,0.0,,0.0,,,1220.0,1230.0
270.0,264.0,3.0,3.0,0.0,,1.0,1220.0,1220.0,1220.0,1230.0
285.0,264.0,3.0,3.0,1.0,500.0,0.0,,1220.0,1136.9333333333334,1230.0
300.0,264.0,3.0,3.0,0.0,,0.0,,,1088.0,1230.0
315.0,264.0,3.0,3.0,0.0,,0.0,,1100.0,1101.6,1230.0
330.0,264.0,3.0,3.0,0.0,,0.0,,1156.6666666666667,1080.6622516556292,1229.6688741721855
345.0,264.0,3.0,3.0,0.0,,0.0,,1140.0,1057.9333333333334,1226.2666666666667
360.0,264.0,3.0,3.0,0.0,,0.0,,,1079.6666666666667,1220.0
375.0,264.0,3.0,3.0,0.0,,0.0,,1220.0,1195.2,1221.8
390.0,264.0,3.0,3.0,0.0,,1.0,1220.0,1210.0,1200.8666666666666,1220.2
405.0,264.0,3.0,3.0,0.0,,0.0,,1210.0,1200.0,1215.8278145695365
420.0,264.0,3.0,3.0,0.0,,0.0,,1210.0,1200.7333333333333,1218.6
435.0,264.0,3.0,3.0,0.0,,0.0,,,1209.4666666666667,1220.0
450.0,264.0,3.0,3.0,0.0,,0.0,,,1210.0,1220.0
465.0,264.0,3.0,3.0,0.0,,0.0,,1220.0,1210.0,1220.0
480.0,264.0,3.0,3.0,0.0,,0.0,,,1210.0,1220.0
495.0,264.0,3.0,3.0,1.0,1150.0,0.0,,,1210.0,1220.0
510.0,264.0,3.0,3.0,0.0,,0.0,,1210.0,1210.0,1220.0
525.0,264.0,3.0,3.0,0.0,,0.0,,,1210.0,1220.0
540.0,264.0,3.0,3.0,0.0,,0.0,,1210.0,1210.0,1220.0
555.0,264.0,3.0,3.0,0.0,,0.0,,1210.0,1210.0,1220.0
570.0,264.0,3.0,3.0,0.0,,0.0,,1220.0,1210.0,1220.0
585.0,264.0,3.0,3.0,0.0,,0.0,,,1210.0,1220.0
600.0,264.0,3.0,3.0,0.0,,0.0,,,1210.0,1220.0
615.0,264.0,3.0,3.0,0.0,,0.0,,,,
15.0,269.0,3.0,2.0,3.0,543.3333333333334,0.0,,,746.8211920529801,
30.0,269.0,3.0,2.0,0.0,,0.0,,830.0,824.4,
45.0,269.0,3.0,2.0,0.0,,0.0,,,572.6666666666666,
60.0,269.0,3.0,2.0,0.0,,0.0,,650.0,645.6,
75.0,269.0,3.0,2.0,0.0,,0.0,,,680.5960264900663,830.0
90.0,269.0,3.0,2.0,4.0,835.0,0.0,,783.3333333333334,731.7333333333333,817.6363636363636
105.0,269.0,3.0,2.0,0.0,,0.0,,,816.6666666666666,
120.0,269.0,3.0,2.0,0.0,,0.0,,1000.0,929.4,
135.0,269.0,3.0,2.0,0.0,,4.0,832.5,907.5,907.615894039735,1197.2
150.0,269.0,3.0,2.0,1.0,690.0,0.0,,,996.5333333333333,1177.6666666666667
165.0,269.0,3.0,2.0,1.0,690.0,0.0,,1180.0,1042.4,1180.0
180.0,269.0,3.0,2.0,0.0,,0.0,,1190.0,1134.3333333333333,1197.3333333333333
195.0,269.0,3.0,2.0,0.0,,0.0,,1143.3333333333333,1084.4666666666667,1195.2
210.0,269.0,3.0,2.0,0.0,,0.0,,1130.0,1053.046357615894,1186.6887417218543
225.0,269.0,3.0,2.0,0.0,,0.0,,1210.0,1060.0,1222.6666666666667
240.0,269.0,3.0,2.0,0.0,,0.0,,,1172.0,1230.0
255.0,269.0,3.0,2.0,0.0,,0.0,,,1220.0,1230.0
270.0,269.0,3.0,2.0,0.0,,0.0,,1220.0,1220.0,1230.0
285.0,269.0,3.0,2.0,0.0,,0.0,,1220.0,1136.9333333333334,1230.0
300.0,269.0,3.0,2.0,0.0,,0.0,,,1088.0,1230.0
315.0,269.0,3.0,2.0,0.0,,2.0,1000.0,1100.0,1101.6,1230.0
330.0,269.0,3.0,2.0,0.0,,3.0,1116.6666666666667,1156.6666666666667,1080.6622516556292,1229.6688741721855
345.0,269.0,3.0,2.0,2.0,1060.0,0.0,,1140.0,1057.9333333333334,1226.2666666666667
360.0,269.0,3.0,2.0,1.0,1080.0,0.0,,,1079.6666666666667,1220.0
375.0,269.0,3.0,2.0,0.0,,0.0,,1220.0,1195.2,1221.8
390.0,269.0,3.0,2.0,0.0,,0.0,,1210.0,1200.8666666666666,1220.2
405.0,269.0,3.0,2.0,0.0,,0.0,,1210.0,1200.0,1215.8278145695365
420.0,269.0,3.0,2.0,0.0,,0.0,,1210.0,1200.7333333333333,1218.6
435.0,269.0,3.0,2.0,0.0,,0.0,,,1209.4666666666667,1220.0
450.0,269.0,3.0,2.0,0.0,,0.0,,,1210.0,1220.0
465.0,269.0,3.0,2.0,1.0,1100.0,0.0,,1220.0,1210.0,1220.0
480.0,269.0,3.0,2.0,0.0,,0.0,,,1210.0,1220.0
495.0,269.0,3.0,2.0,0.0,,0.0,,,1210.0,1220.0
510.0,269.0,3.0,2.0,0.0,,0.0,,1210.0,1210.0,1220.0
525.0,269.0,3.0,2.0,0.0,,0.0,,,1210.0,1220.0
540.0,269.0,3.0,2.0,0.0,,0.0,,1210.0,1210.0,1220.0
555.0,269.0,3.0,2.0,0.0,,0.0,,1210.0,1210.0,1220.0
570.0,269.0,3.0,2.0,0.0,,0.0,,1220.0,1210.0,1220.0
585.0,269.0,3.0,2.0,0.0,,0.0,,,1210.0,1220.0
600.0,269.0,3.0,2.0,0.0,,0.0,,,1210.0,1220.0
615.0,269.0,3.0,2.0,0.0,,0.0,,,,
15.0,268.0,3.0,2.0,0.0,,0.0,,,746.8211920529801,
30.0,268.0,3.0,2.0,0.0,,0.0,,830.0,824.4,
45.0,268.0,3.0,2.0,0.0,,0.0,,,572.6666666666666,
60.0,268.0,3.0,2.0,0.0,,0.0,,650.0,645.6,
75.0,268.0,3.0,2.0,0.0,,0.0,,,680.5960264900663,830.0
90.0,268.0,3.0,2.0,0.0,,0.0,,783.3333333333334,731.7333333333333,817.6363636363636
105.0,268.0,3.0,2.0,0.0,,0.0,,,816.6666666666666,
120.0,268.0,3.0,2.0,0.0,,0.0,,1000.0,929.4,
135.0,268.0,3.0,2.0,2.0,590.0,0.0,,907.5,907.615894039735,1197.2
150.0,268.0,3.0,2.0,0.0,,0.0,,,996.5333333333333,1177.6666666666667
165.0,268.0,3.0,2.0,0.0,,0.0,,1180.0,1042.4,1180.0
180.0,268.0,3.0,2.0,0.0,,0.0,,1190.0,1134.3333333333333,1197.3333333333333
195.0,268.0,3.0,2.0,0.0,,0.0,,1143.3333333333333,1084.4666666666667,1195.2
210.0,268.0,3.0,2.0,0.0,,0.0,,1130.0,1053.046357615894,1186.6887417218543
225.0,268.0,3.0,2.0,0.0,,0.0,,1210.0,1060.0,1222.6666666666667
240.0,268.0,3.0,2.0,0.0,,0.0,,,1172.0,1230.0
255.0,268.0,3.0,2.0,0.0,,0.0,,,1220.0,1230.0
270.0,268.0,3.0,2.0,0.0,,0.0,,1220.0,1220.0,1230.0
285.0,268.0,3.0,2.0,0.0,,0.0,,1220.0,1136.9333333333334,1230.0
300.0,268.0,3.0,2.0,0.0,,0.0,,,1088.0,1230.0
315.0,268.0,3.0,2.0,0.0,,0.0,,1100.0,1101.6,1230.0
330.0,268.0,3.0,2.0,0.0,,0.0,,1156.6666666666667,1080.6622516556292,1229.6688741721855
345.0,268.0,3.0,2.0,0.0,,1.0,1220.0,1140.0,1057.9333333333334,1226.2666666666667
360.0,268.0,3.0,2.0,0.0,,0.0,,,1079.6666666666667,1220.0
375.0,268.0,3.0,2.0,0.0,,0.0,,1220.0,1195.2,1221.8
390.0,268.0,3.0,2.0,2.0,1210.0,0.0,,1210.0,1200.8666666666666,1220.2
405.0,268.0,3.0,2.0,1.0,1210.0,0.0,,1210.0,1200.0,1215.8278145695365
420.0,268.0,3.0,2.0,0.0,,0.0,,1210.0,1200.7333333333333,1218.6
435.0,268.0,3.0,2.0,0.0,,0.0,,,1209.4666666666667,1220.0
450.0,268.0,3.0,2.0,0.0,,0.0,,,1210.0,1220.0
465.0,268.0,3.0,2.0,0.0,,0.0,,1220.0,1210.0,1220.0
480.0,268.0,3.0,2.0,0.0,,0.0,,,1210.0,1220.0
495.0,268.0,3.0,2.0,0.0,,0.0,,,1210.0,1220.0
510.0,268.0,3.0,2.0,0.0,,0.0,,1210.0,1210.0,1220.0
525.0,268.0,3.0,2.0,0.0,,0.0,,,1210.0,1220.0
540.0,268.0,3.0,2.0,0.0,,0.0,,1210.0,1210.0,1220.0
555.0,268.0,3.0,2.0,0.0,,0.0,,1210.0,1210.0,1220.0
570.0,268.0,3.0,2.0,0.0,,0.0,,1220.0,1210.0,1220.0
585.0,268.0,3.0,2.0,0.0,,0.0,,,1210.0,1220.0
600.0,268.0,3.0,2.0,0.0,,0.0,,,1210.0,1220.0
615.0,268.0,3.0,2.0,0.0,,0.0,,,,
15.0,260.0,3.0,2.0,0.0,,0.0,,,746.8211920529801,
30.0,260.0,3.0,2.0,0.0,,0.0,,830.0,824.4,
45.0,260.0,3.0,2.0,0.0,,0.0,,,572.6666666666666,
60.0,260.0,3.0,2.0,0.0,,0.0,,650.0,645.6,
75.0,260.0,3.0,2.0,0.0,,1.0,830.0,,680.5960264900663,830.0
90.0,260.0,3.0,2.0,0.0,,0.0,,783.3333333333334,731.7333333333333,817.6363636363636
105.0,260.0,3.0,2.0,0.0,,0.0,,,816.6666666666666,
